ID,Role,Resume_Skills,Skill_Match_Score,Years_of_Experience,Education_Level,Sentiment_Score,Potential_Spelling_Issues,Keywords,Technical_CV_Score,Managerial_CV_Score,Overall_CV_Score
280,Manager,"['state clinical specialist', 'illinois school district 230', 'story.html affiliations illinois high school association illinois association of school nurses', 'health & medical', 'leadership', 'board of education', 'rush university scholarship wrist pain', 'state school nurse 08/2011', 'rush university medical center female athlete triad', 'serves', 'american diabetes association', 'quality matters standards â & competencies', 'pediatric cardiac surgical unit', 'the illinois department of public health successfully', ""society of children's book writers and illustrators"", 'pediatric intensive care unit & pediatric surgical heart unit', 'nursing practice :', 'critical thinking', 'journalism licensure & certification', 'illinois chicago marathon medical staff special olympics medical', 'district staff & community', 'medical advisory board', 'rush university fostering debate', 'sports health', 'orland park school district', 'general pediatrics', 'coordinated', 'the american college of sports medicine evaluation of school district implementation of the knee injury prevention program', 'state faculty, clinical instructor', 'teen adventure camp', 'author &', 'rn', 'illinois school district', 'professional presentations evaluation of school district implementation of the knee injury prevention program', 'html', 'quotasâ successful', 'data analysis', 'k-8', 'specialized', 'medical education department', 'physical education', 'complex pediatric cardiac surgery', 'the gymnastics athlete', 'nationally certified school nurse', 'rush university', 'the professional school nurse practice act', 'illinois state board of education', 'national board for certification of school nurses', 'university of chicago']",0.2,0.0,Master,0.10529761904761906,156,"['clinical', 'nurse', 'medical', 'health', 'education', 'pediatric', 'care', 'program', 'school', 'district', 'rush', 'university', 'nursing', 'surgical', 'staff', 'student', 'city', 'state', 'illinois', 'unit']",0.0044599092441036225,0.4180653728128189,0.008715832350855135
734,Manager,"['centralize program registration and benefits assistance', 'graduate school of public health university of pittsburgh - city', 'leadership', 'validate', 'excel', 'health administration', 'oversee', 'eu', 'establish university of texas health information technology', 'current healthcare consulting project associate company name - city', 'state identify', 'project management', 'gpo', 'accomplishments manage', 'joint commission', 'nextgen', 'negotiate', 'skills', 'state reconcile', 'state', 'new clinics', 'accomplishments develop', 'visio & access nextgen electronic practice management super user nextgen electronic health record end user policytech vantage analytics valify purchased services analytics peoplesoft financials & supply chain management lawson supply chain management professional', 'state oversee', 'healthcare consulting', 'manage', 'health information technology', 'practice', 'communication', 'centex system support services', 'health information technology university', 'data analysis', 'contractor, pilot immersion program company name - city', 'adp', 'usa health information technology executive', 'workflow', 'fellow company name - city', 'usa certificate', 'front office', 'slash', 'facilitate', '05/2010 administrative resident company name - city', 'develop']",0.4,0.0,Master,0.05,162,"['project', 'clinical', 'financial', 'management', 'health', 'company', 'strategic', 'technology', 'city', 'state', 'services', 'analysis', 'support', 'business', 'client', 'purchasing', 'program', 'clinics', 'office', 'marketing']",0.005360801760850797,0.3469414143012504,0.008711362263383747
138,Unknown Role,"['leadership', 'excel', 'boosting, random forest', 'team', 'powerpoint excellent', 'microsoft', 'powerpoint', 'svm', 'sas', 'netflix inc.', 'gpa coursework', 'state', 'state main', 'thesis/dissertation projects', 'multivariate', 'internship professional overview', 'communication', 'data analysis', 'customer', 'linear', 'nnet', 'education university', 'ssps programming excellent', 'word']",0.4,1.0,Master,0.0,184,"['data', 'statistical', 'methods', 'excellent', 'time', '2014', 'title', 'grade', 'brief', 'process', 'use', 'model', 'based', 'method', 'predict', 'job', 'write', 'report', 'performance', 'table']",0.0057537641203075215,0.31534422324682937,0.00870217695401586
179,Manager,"['â® community involvement & leadership', 'bachelor of arts : psychology public health education indiana university', 'health portal client configuration center', 'microsoft outlook', 'personnel', 'create', 'leadership', 'health promotion', 'optum, telecommute position', 'first aid', '01/2011 health education specialist company name', 'state applied health science, health promotion', 'crossfit', 'electronic', 'boot camp', 'researched', 'national eating disorder awareness week', 'coach', 'health education', 'current fitness coach company name', 'the body image awareness student committee created', 'built', 'peoplesoft', 'state advised', 'evaluation sub-committee', 'exhibitors sub-committee continuing education', 'aed', 'alliance professional', 'graduate assistant association', 'interpreted', 'the state of kansas', 'state', 'surveymonkey', 'state personnel and programming management hired', 'american college of sports medicine', 'board of directors continuing education chair', 'fundamentals, strength', 'conditioning council', 'functional movement seminar', 'design', 'developed', 'scholarship chair', 'council', 'social media platforms', 'health promotion program', 'national commission for health education credentialing', 'wellcoach school of coaching', 'state psychology public health education m', 'current) international association for w', 'the rockies conference planning committee', 'manage', 'nutrition educator', 'current program', 'communication', 'circuitstrength', 'benefits/human resources', 'data analysis', 'established', 'society for public h', 'health promotion internship', 'data collection', 'worksite wellness coalition of employers', '08/2014 program', 'iu campus recreational sports', 'health promotion indiana university', 'the health risk solutions', 'health risk solutions consultant company name', 'american heart association', 'education', 'human resources', 'develop']",0.4,0.0,Master,0.14450396825396825,242,"['program', 'manager', 'health', 'client', 'data', 'current', 'coach', 'public', 'ealth', 'education', 'evaluation', 'company', 'ï¼', 'city', 'state', 'tobacco', 'cessation', 'promotion', 'clients', 'wellness']",0.005063246129290923,0.368977068460488,0.008694469963750283
473,Manager,"['usa organizational dynamics leadership management certified research administrator', 'skills accounting', 'irb', 'cra 2011 research administrators certification council', 'leadership', 'university', 'sox', 'india computer applications masters : business administration investment banking training institute', 'xavier institute of management and entrepreneurship ï¼\u200b city', 'rbi', 'omb', 'the division of infectious diseases', 'securities exchange board of india', 'business administration bureau of data processing systems', 'investment banking division', 'state', 'the botswana program', 'clinical trails', 'reserve bank of india', 'the university of pennsylvania', 'research contracts', 'irb omb', 'pcdm', 'ipo', 'the division of pulmonary medicine', 'the government of botswana', 'mount carmel college', 'credit risk analysis responsible', 'usa intensive', 'organizational dynamics leadership management', 'state perform', 'program', 'ing vysya bank ltd']",0.0,0.0,Master,0.0,141,"['grants', 'manager', 'finance', 'administration', 'analysis', 'bank', 'management', 'credit', 'financial', 'modeling', 'grant', 'investment', 'banking', 'invoicing', 'ï¼', 'city', 'research', 'post', 'compliance', 'india']",0.004019385064557468,0.4481858858194926,0.008659246261954167
206,Analyst,"['sat', 'factset', 'current financial analyst city', 'yelp skills accounting, biotechnology', 'bloomberg terminal', 'leadership', 'excel', 'craft', 'yale university', 'strategic planning analysis identified', 'buy-side m&a', 'yale-china association symposium on global strategic leadership â', 'state supported industrials coverage group', 'microsoft', 'powerpoint', 'pitches and client presentations', 'expand commercial business', 'corporate ethics', 'research, sales', 'ny', 'gpa', 'state', 'presentations,', 'selected transaction experience', 'capital iq', 'spss', 'verbal', 'participant', 'interests traveling', 'cumulative gmat', 'billion initial public offering compared', 'symposium, transportation, valuation', 'snl', 'aig', 'yelp additional information interests: traveling']",0.0,0.0,Bachelor,0.0,178,"['financial', 'analyst', 'intermediate', 'bloomberg', 'company', 'city', 'state', 'aig', 'order', 'selected', 'strategic', 'million', 'senior', 'management', 'valuation', 'leadership', 'investment', 'market', 'peer', 'gpa']",0.004007732046714688,0.44727048226141564,0.008636146883982091
56,Engineer,"['daily command center', 'nds', 'army', 'nas', 'tbackups', 'search', 'leadership', 'robocopy', 'data migration', 'dell', 'identify', 'edirectory/nds report generator', 'it systems', 'use netware console', 'software', 'novel', 'windows', 'engineer', 'microsoft software', 'state information technology support specialist network specialist', 'ibm', 'combat engineer', 'hp', 'apollo / suntrust eis data migration project (non-branch analyze', 'attend', 'image', 'southern college paralegal network', 'shared drive', 'manage command center support', 'ingenico sigcap', 'troubleshoot', 'active directory', 'state', 'rom', 'erim', 'command center', 'perform shared drive', 'cmos', 'intel', 'perform h:\\drive', 'communication', 'pst', 'srp', 'apollo', 'communicate', 'diploma 2002 southern technical institute', 'sharepoint', 'novell', 'update sharepoint', 'skills a+', 'att', '05/2010 prepare', 'mos', 'florida mos-12b', 'suntrust', 'amd']",0.2,9.0,Bachelor,0.0,234,"['information', 'support', 'network', 'using', 'windows', 'data', 'migration', 'branch', 'server', 'nas', 'servers', 'users', 'use', 'remote', 'user', 'files', 'drive', 'perform', 'shared', 'novell']",0.006938339759537703,0.21619440963584663,0.008625271024457858
307,Engineer,"['payroll', 'outlooks', 'finance', 'treasury operations', 'the u.s. public sector', 'leadership', 'change management', 'the ip video surveillance', 'current company name - city', 'starent networks', 'â â â â â â â â â â â â â', 'treasury', 'teamwork', 'corporate controllers office centralized sourcing', 'created', 'accounting shared services', 'project management, communications', 'o2c', 'project management', 'implemented finance pmo', 'stock administration', 'cash operations, investments and foreign exchange & currency option management acquisition integration', 'delivered 215', 'expense management leadership team', 'finance executive', 'state directed', 'state managed operations', 'drove change management', 'spend management organization program', 'the global corporate controllers office', 'state', 'compensation services', 'oversaw asia/pacific p&l', 'program/project management', 'cfo', 'developed', 'creation of a cross', 'led employee enablement', 'ip', 'the project management office', 'communication', 'competitive pricing analyst', 'finance led', 'project management system integrationâ business process re', 'ariba procurement', 'process central', 'director', 'technical accounting streamlined', 'â project management: successfully', 'oracle iprocurement', 'state responsible', 'the internet mail group managed', 'stanford university - city', 'state university business administration/finance skills p&l management', 'cisco\\']",0.2,0.0,Bachelor,0.12950669348767174,160,"['finance', 'business', 'teams', 'change', 'management', 'project', 'process', 'projects', 'implemented', 'developed', 'tools', 'strategy', 'team', 'january', 'company', 'city', 'state', 'responsible', 'leadership', 'managed']",0.004339207149410041,0.42021632826212335,0.008623339241947563
427,Manager,"['leadership', 'excel', 'powerpoint created', 'creativity', 'powerpoint', 'domestic violence', 'quickbooks', 'skills', 'accomplishments developed', 'advocate violence', 'state', ""children's program"", 'data entry', 'developed', 'communicates', 'assisted', 'started', 'communication', 'took', 'customer', 'microsoft office', 'ywca domestic violence', 'advocacy based counseling participated', 'state developed', 'king human services management', 'rcw created', 'quickbooks maintained', 'pta', 'wac']",0.2,0.0,Master,0.09606481481481483,147,"['community', 'advocate', 'services', 'clients', 'health', 'domestic', 'violence', 'training', 'customer', 'skills', 'developed', 'state', 'maintained', 'various', 'safety', 'data', 'program', 'children', 'youth', 'management']",0.004440677431697724,0.4121181565336187,0.008621734766913894
422,Analyst,"['pmo close', 'payroll', 'workers comp', 'finance', 'working', 'create', 'quality assurance developed', 'success factors (compensation', 'acted', 'erp hris master data team lead', 'sap timekeeping analyst 05/2009', 'information systems', 'human resources and information system', 'adhoc', 'campbell university city', 'us payroll', 'created', 'vba', 'quality', 'sap hcm compensation', 'project management', 'document', 'us front office', 'â€¢ designed', 'global', 'human resources analyzed', 'coe', 'sap hcm', ""gbs people analytics india's"", 'collaborated with information systems', 'sap', 'troubleshooting problem', 'organization management and personnel administration', 'hr shared servicesâ education bba : business administration', 'dare', 'state', 'coordinated', 'prepare business requirement documents', 'global system', 'erp', 'state supported human resources shared services', 'gbs india', 'americas region center of excellence', 'us payroll and human resources business', 'state gathered', 'human resources shared services', 'request', 'internal and external auditors per sarbanes-oxley', 'highlights analytical', 'time', 'communication', '02/2014 company name city', 'â€¢ monitored', 'data analysis', 'hris', 'adp', 'access and excel', 'employees services', 'quality assurance', 'silkroad - red carpet', 'the master data', 'benefits annual enrollment', 'investigate', 'front office', 'european expat', 'microsoft project management, service now', 'the monthly department of labor', 'â€¢ created']",0.4,0.0,Master,0.09825525664811378,152,"['hr', 'applications', 'business', 'project', 'process', 'quality', 'city', 'state', 'requirements', 'projects', 'processes', 'systems', 'training', 'payroll', 'global', 'reports', 'data', 'sap', 'human', 'resources']",0.005162748687314618,0.35457050342442753,0.008611321922701061
933,Manager,"['leadership', 'sg & a', 'project management', 'state human services', 'immigration policy', 'global tuition program', 'peoplesoft', 'state leadership/management 1997 bachelor of arts : human services st', 'core competencies change management benefits administration succession planning organizational development leadership developmentâ', 'coe', 'certifications', 'state', 'thomas university - city', 'the performance and growth', 'harley-davidson university centers of excellence', 'state inspired', 'regional hr business partner human resources professional executive profile business-savvy', 'â report', 'adp', 'panasonic', 'leapfrog', 'microsoft office suite', 'current regional hr business partner company name - city', 'society for human resources management', 'aig']",0.0,0.0,Master,0.25325757575757574,146,"['regional', 'hr', 'business', 'human', 'resources', 'performance', 'management', 'planning', 'development', 'leadership', 'company', 'city', 'state', 'programs', 'successfully', 'employee', 'including', 'training', 'reduction', 'district']",0.0031947997285012956,0.5051034745675431,0.00856010448053797
919,Engineer,"['quality', 'purchasing, quality', 'consignment', 'supply chain', 'leadership', 'quantum', 'business process improvement', 'value added services programs', 'fiu college of business mba programs', 'education university of phoenix graduate school of business 2010 state university of maryland 2006 b.s :', 'siop', 'business administration business administration', 'kpi', 'component control software', 'kanban', 'operations']",0.0,0.0,Master,0.15135714285714283,170,"['supply', 'chain', 'manager', 'business', 'november', 'activities', 'purchasing', 'materials', 'management', 'improvement', 'inventory', 'turns', 'parts', 'customer', 'contracts', 'quality', 'cost', 'levels', 'repair', 'ensure']",0.003495746347905166,0.4797801202249571,0.00853887663456316
902,Manager,"['skill highlights case management family', 'state child development and psychology coursework communications and public relations', 'profile', 'atm daily', 'compassionate', 'healthcare', 'std', 'state', 'first aid', 'completes', 'atm', 'child', 'problem-solving', 'communication', 'medicare', 'automated teller machines', 'medicaid', 'social security']",0.2,0.0,Associate,0.0,136,"['case', 'services', 'management', 'health', 'skills', 'client', 'clients', 'including', 'advocacy', 'service', 'consumer', 'quality', 'support', 'needs', 'problem', 'financial', 'team', 'cash', 'serve', 'sales']",0.004990434837299183,0.361093168428782,0.008522832768199411
991,Manager,"['payroll', 'sb controllers', 'incentive compensation', 'communicated', 'rfcc', 'excel', 'intermediate accountant - account executive compensation', 'citibank private bank', 'control national sales revenue &', 'fec', 'sox', 'special compensation & deferred compensation programs balance', 'gl', 'general ledger, audit', 'prepare department sarbanes oxley', 'skills compensation', 'fc compensation specialist', 'powerpoint', 'arrangements, journal', 'sb', 'core', 'special compensation loans generate', 'special compensation loans & deferred compensation awards', 'ny majored in accounting / gpa', 'variance analysis', 'mgmt', 'citibank', 'gl accounts', 'fci', 'the payroll accounting group daily', 'business objects', 'fc links', 'security, sox, accounts and, accounts for, mapping, payments,', 'retail, retail marketing', 'front end', 'pcg administration reviewed', 'redefined &', 'contribute', 'skill highlights skills office', 'education business administration', 'us pace university', 'fa compensation information technology organization & implementation', 'business administration', ""state strengthened company's"", 'stategenerated', 'account executive', 'sam professional', 'cap', 'analyze', 'associates first coordinated', 'access systems', 'state manage consulting services group money', 'monitored front end control', 'mic', 'current company name', 'fc', 'pcg', 'accountant, executive compensation, litigation', 'prepare']",0.0,0.0,Master,0.0,137,"['sales', 'business', 'general', 'ledger', 'fc', 'company', 'ï¼', 'city', 'balance', 'analysis', 'compensation', 'review', 'payroll', 'accounting', 'gl', 'accounts', 'monthly', 'commission', 'account', 'series']",0.0039477036096217406,0.44255494456619693,0.008517154570043244
399,Teacher,"['mergers and acquisitions, exchange', 'joint venture', 'drafting, finance', 'v m salgaocar college of law', 'mumbai legal', 'reserve bank', 'raghvendra phadnis national essay writing competition', 'zonal level, singing competition', 'education post graduation', 'qualifications board/university institute marks bsl llb', 'teach for', 'securities, tax', 'osc services', 'pune university i.l.s. law college class xii', 'the appellate tribunal', 'vaish associates', 'securities and exchange board of india regulations', 'operating lease', 'additional information awards', 'the committee of consultants on', 'the ils free legal aid society', 'csr', 'ils law college', 'lexwitness', 'importation of services and taxation of various services', 'cenvat credit', 'guidelines', 'symbiosis institute of media and communication', 'senior associates and partners', 'the lex novitas national moot court competition', '06/2008 company', 'indirect tax reforms', 'student co-ordinator', 'communication', 'asian law and technology essay writing competition', 'itl public school', 'goods and service', 'the topic""custodial interrogation and human rights""', 'zonal level', 'research on company law', 'kumar publications article', '1st rank', 'gujarat national law university', 'credit']",0.2,3.0,Bachelor,0.0,264,"['india', 'legal', '2010', 'company', 'drafting', 'team', 'preparing', 'agreements', 'research', 'involved', 'competition', 'law', 'delhi', '1st', 'college', 'new', 'zonal', 'level', 'west', 'zone']",0.005413098567944327,0.3270240647698338,0.0085118972284778
623,Engineer,"['program management multibillion-dollar budgets', 'finance', 'improved project management', 'pmo', 'leadership', 'certified information systems auditor', 'cfp', 'contract management', 'information systems', 'sprain', 'sarbanes-oxley', 'planning and analysis', 'phone global corporation', 'state off-shore project management', 'global project managers', 'project management', '¦ agile & waterfall methodologies cost/benefit analysis', 'state university - city', 'strategic planning', 'program management', 'light technologies, inc.', 'global pmo staff', 'program management office', 'cisa', 'business economics/finance', 'conflict management ã¢â„¢â¦ turnaround operations ã¢â„¢â¦ staffing & resource management risk & issue management ã¢â„¢â¦ financial modeling & analysis', 'communication', 'contract management, financial', 'minolta corporation', 'state business economics/finance bachelor of science : finance/accounting', 'hoboken state university - city', 'pmo management trusted financial executive', 'work breakdown structures', 'pmo management energetic', 'light', 'nj', 'program', 'business communication services it', 'state finance/accounting certifications project management professional']",0.2,0.0,Master,0.11022727272727273,199,"['finance', 'financial', 'project', 'program', 'business', 'management', 'directed', 'planning', 'analysis', 'managed', 'forecasting', 'budgets', 'implementation', 'development', 'manager', 'projects', 'programs', 'change', 'pmo', 'state']",0.004332018166147667,0.41038763175022985,0.0084922048863552
845,Manager,"['pps', 'state authorization specialist', 'skill highlights healthcare', 'skills accounting', 'finance', 'accomplished executive', 'pricing, problem-solving', 'leadership', 'team', 'nurse methodist hospital school of nursing', 'medicare conditions of participation', 'state healthcare administration', 'human resources', 'healthcare services', 'maintained state', 'financial', 'strategic planning', 'university of phoenix', 'strategic planning team building & leadership implementing best practices contract negotiations human resources performance and productivity improvements finance & accounting/profit', 'state healthcare administration bs : healthcare administration', 'state', 'integrity', 'patient care delivery; client services', 'organizational management collaborative problem-solving core accomplishments professional experience company', 'state nursing - registered nurse southwest tennessee community college', 'rn', 'additional information licenses *', 'organizational, patient care, direct', 'communication', 'federal regulatory', 'state clinical director/branch', 'quality assurance', 'healthcare administration', 'northwest mississippi community college', 'team building', 'administrator executive', 'problem-solving', 'best practices']",0.2,0.0,Bachelor,0.2513888888888889,192,"['company', 'effective', 'management', 'quality', 'healthcare', 'home', 'clinical', 'leadership', 'skills', 'team', 'city', 'state', '01', 'patient', 'care', 'agency', 'communication', 'staff', 'compliance', 'case']",0.003900219407654288,0.4442973015602034,0.008492074815494915
794,Developer,"['variance trend analysis experience financial institutions examiner', 'researched', 'aml', 'financial forecasting risk', 'financial management bachelor of science , business information systems', 'state business information systems skills account analysis & reconciliation accounts payable accounts receivable bank reconciliations business due diligence financial report preparation', 'application of gaap regulations financial', 'the community reinvestment act', 'state', 'foreign assets control (ofac', 'highlights financial', 'anti-money laundering', 'bsa', 'information technology', 'state conducted', 'science , accounting and financial management', 'university of maryland accounting', 'information security systems', 'data analysis', 'bank secrecy act', 'laundry', 'vista', 'apr 2007 company name', 'camels', 'university college']",0.2,0.0,Master,-0.075,139,"['financial', 'institutions', 'risk', 'compliance', 'analysis', 'management', 'company', 'ï¼', 'city', 'state', 'assessed', 'adequacy', 'practices', 'institution', 'lending', 'evaluated', 'information', 'business', 'technical', 'new']",0.004892138888083003,0.36538428815395413,0.008479549678050952
327,Unknown Role,"['information technology service management', 'ip configuration installing', '06/2016', 'information technology interpreter', 'created', 'state', 'avaya', 'senate', 'active directory ethernet cables video & sound cards', 'assisted', 'the department of state protected', 'itsm', 'diagnosed', 'cyber network defense skills desktops', 'itsm)microsoft office', 'microsoft office', 'active directory experience with', 'understands', '02/2018 to current company name defines', 'information assurance', 'cyber network defense', 'video & sound cards', 'information technology service managment']",0.0,0.0,Associate,0.0,88,"['information', 'technology', 'installing', 'adding', 'deleting', 'user', 'accounts', 'active', 'directory', 'strong', 'software', 'application', 'knowledge', 'avaya', 'microsoft', 'office', 'remedy', 'experience', 'service', 'itsm']",0.005456290331504959,0.32080678508842897,0.008476262299941924
340,Manager,"['server/waitress 08/2009', 'state welcomed', 'mediation', 'qquick learner floor', 'state developed', 'ms windows', 'eexceptional', 'state presented', 'customer care representative', 'mass and', 'state educated', 'teamwork', 'bmchp and wellsense health plan', 'sstrategic', 'communication']",0.2,0.0,Master,0.06488095238095239,118,"['customer', 'care', 'company', 'city', 'state', 'calls', 'high', 'inquiries', 'knowledge', 'new', 'goals', '03', 'staff', 'skills', 'clients', 'products', 'service', 'client', 'sales', 'developed']",0.0044617750897850954,0.39879130886913206,0.008474499896550922
337,Manager,"['agriculture, commercial', 'business administration/marketing university of louisiana', 'research', 'the agriculture, commercial aircraft', 'state aig aerospace', 'at&t', 'flextronics', 'lafayetteskills', 'customer service', 'state phoenix aviation', 'communication', 'state flextronics', 'customer']",0.2,0.0,Associate,0.0,122,"['customer', 'service', 'skills', 'company', 'city', 'aviation', 'knowledge', 'multiple', 'commercial', 'assist', 'issue', 'policies', 'brokers', 'daily', 'accounting', 'center', 'flextronics', 'devices', 'customers', 'communication']",0.005551548720614857,0.3090693910738104,0.008422584777687755
501,Engineer,"['mvs utilities-dfsort', 'the new core banking replacement', 'new core banking', 'ibm software', 'leadership', 'cgpa', 'state focus', 'capacity planning and system', 'rfi', 'websphere', 'pl/i,', 'raa', 'business rules management education', 'sql', 'message broker', 'ibm', 'rfp', 'core banking', 'core payment systems', 'maybank technical', 'deposit/ trade finance/ treasury/', 'software engineering university', 'egl', 'quality management', 'bpm', 'core', 'improvement career overview experienced solution architect and system', 'soa, enterprise application integration (eai)', 'cics', 'asean', 'asean company name', 'advisory', 'ibm rational', 'devops', 'ibm software group', 'state', 'foreign bills collection / mobile banking', 'rbd-egl', 'ca', ""dean's"", 'rhb group', 'i-flex / infosys / tata / temenos', 'soa', 'the ibm hundred percent achievement club', 'business process management', 'auto payments system', 'rational enterprise modernization', 'mobility for financial services and government', 'the outstanding technical achievement award', 'inward', 'cics modernization', 'mq', 'pl/sql', 'banking & financial services and government', 'maybank it', 'icba', 'system', 'oracle', 'esb']",0.2,0.0,Bachelor,0.11219696969696968,162,"['solution', 'experience', 'banking', 'clients', 'asean', 'high', 'various', 'ibm', 'software', 'core', 'modernization', 'new', 'technical', 'business', 'requirements', 'customers', 'solutions', 'ï¼', 'state', 'systems']",0.004288835295023424,0.40794185877671807,0.008418546492876716
914,Sales Representative,"['the american college of sports medicine', 'the new england wellcoaches alliance', 'harvard vanguard medical associates', 'the patient- centered medical home', 'walgreens health & wellness company', 'the council on renal nutrition of new england', 'the new england quality care alliance fall forum', 'care coaching your clients', 'principal, life and wellness coach', 'coach', 'bachelor of arts anthropology university', 'mint', 'harvard university', 'the connecticut recreation and parks association', 'wellcoaches', 'positive psychology', ""the cambridge center of adult education's"", ""the american college of sports medicine's resources"", 'global advances in health and medicine', 'research, sales', 'healthtrax fitness & wellness', 'wellness coach', 'gpa', 'ordinary people achieving extraordinary goals', 'walden university health psychology capstone', 'the massachusetts association of clinical exercise', 'nerhsa', 'organization of older students', 'council, counseling,', 'the transformative power of health coaching', 'changing behaviors - health coaching with measured roi', 'certified professional co-active coach', 'the massachusetts health council', ""national institute of whole health's"", 'coaches training institute', 'communication', 'professional experience health', 'patient-centered medical home', 'skills art', 'the pursuit of happiness for', 'building a team to keep your patients', 'the international coaches federation', 'practical examiner', 'the institute of lifestyle medicine', 'certified health/fitness specialist', 'harvard', 'human kinetics for', 'the take care community meeting']",0.2,0.0,Master,0.0875,235,"['health', 'coach', 'results', 'coaching', 'psychology', 'change', 'self', 'care', 'skills', 'medicine', 'medical', 'october', '2008', 'company', 'wellness', 'clients', 'northeast', 'conference', 'fitness', 'training']",0.004360968238228367,0.4017411117135597,0.008411804711510092
940,Unknown Role,"['army', 'construction & mission capabilities', 'power plant', 'ground support equipment & aircraft ground handling', 'hydraulics', 'qae', 'aai', 'uh-60 blackhawk', 'main rotor', 'quality assurance evaluator', 'drive', 'ctc', 'quality', 'cor', 'risk management, safety', 'unit level logistics system-aviation', 'the army maintenance management system-aviation', 'state inspected', 'skills', 'the inspection department', 'uh-60 m helicopter course', 'instructor, logistics', 'inspections and corrosion, army aviation maintenance', 'state', 'quality assurance evaluation surveillance plan', 'the aviation training brigade', 'instructor/writer experience instructor/writer', 'troubleshooting additional information', 'hardware', 'quality assurance evaluator june', 'north central institute', 'tail rotor', 'preparation for shipment', 'hardware and safety devices', 'state conducted', 'hazardous material program', 'the aviation center logistics command', 'landing gear', 'contemporary operational environment', 'risk management', 'flight line safety', 'united', 'fundamentals of systems acquisition management acq101 section 308', 'quality & manufacturing fundamentals pqm101 section 302', 'atb']",0.0,0.0,Associate,0.1375,214,"['ï¼', 'city', 'maintenance', 'systems', 'uh', '60', 'helicopter', 'flight', 'safety', 'ground', 'aircraft', 'army', 'management', 'aviation', 'logistics', 'rotor', 'quality', 'assurance', 'supervisor', 'technical']",0.0034721411387769845,0.47126730789601323,0.008408074189493022
5,Manager,"['motivated hiring', 'leadership', 'situational leadership', 'the action response team', 'collaborated with human resources', 'highlights professionals in human resources association', 'state action response team', 'provided new hire policies & procedure', 'healthcare management', 'advocate', 'state operations', 'gpa', 'hr - shared services', 'represented', 'state', 'partnered', 'new hire classes', 'human resources management', 'human resources']",0.0,0.0,Bachelor,0.04261363636363636,146,"['human', 'processes', 'coaching', 'city', 'state', '01', 'development', 'performance', 'management', 'team', 'associates', 'quality', 'results', 'plans', 'training', 'customer', 'service', 'action', 'new', 'employee']",0.0037432639358963462,0.446971475722013,0.008370251267701497
81,Manager,"['tenerife, ibiza', 'marital status', 'project managing the implementation of it systems', 'java', 'iso 9002 certified quality system', 'french & physics', 'the aviation ground handling', 'business intelligence', 'it team', 'project managing the it infrastructure', 'quality', 'the menzies aviation ground handling', 'project management', 'project management skills windows , windows office suites, citrix', 'the it technical department', 'support to system administration', 'data centre', 'iq objects', 'internal', 'r.c. school city', 'java development team', 'state', 'the global cargo system', 'uk mathematics & geography', 'geography, biology', 'the ogden cargo system', 'state air menzies international limited â global it', 'il', 'information technology', 'ami', 'development team', 'the menzies aviation it', 'the menzies aviation head office', 'network', 'uk cargo terminals', 'uk mathematics', 'cargo handling system', 'cargo', 'the global data centre', 'menzies', 'menzies aviation', 'joint ventures', 'trello project management applications, service now itsm personal information date of birth']",0.0,0.0,Bachelor,0.0,118,"['global', 'project', 'manager', 'aviation', 'support', '05', '2013', 'company', 'city', 'state', 'menzies', 'cargo', 'role', 'based', 'network', 'development', 'team', 'uk', 'business', 'involved']",0.0038726069794896853,0.43665572400805913,0.008368293093363675
977,Manager,"['payroll', 'ms office', 'order entry', 'create', 'mn', 'skills excel', 'ibm', 'cash management', 'w-2', 'skills', 'system/34', 'kronos', 'programmer company name', 'state', 'suta', '401k', 'accounts payable', 'rea', 'bank reconciliation, bank reconciliation, banking', 'accountant company name', 'wells fargo & co. responsible', 'accounts receivable', 'system/36', 'inventory, invoicing', 'state bank', 'system/23', 'general accounting', 'inventory and accounts receivable', 'cl', 'developed bank reconciliation and financial statement', 'accounts payable file w-2s', 'general ledger']",0.0,0.0,Master,0.07500000000000001,182,"['accountant', 'information', 'software', 'accounting', '01', 'company', 'ï¼', 'city', 'state', 'tax', 'cobol', 'management', 'accounts', 'general', 'payroll', 'bank', 'reports', 'financial', 'program', 'development']",0.0036026890150738706,0.45149059394966135,0.008287940766842458
884,Manager,"['the alliance for decision support system', 'foroffice instrumental', 'payroll', 'finance', 'state office supervised', 'prepared', 'skills accounting', 'leadership', 'previous employment history available upon request', 'trihealth', 'state office instrumental', 'state prepare', 'the accounting department', 'hospice', 'state accounting certified public accountant', 'certified public accountant', 'office', 'cfo', 'physician services', 'payroll service centers', 'the finance department', 'corporate office', 'external & internal audits', 'neonatal intensive care unit', 'state reduced', 'hospice board of trustees', 'current company name', 'nicu', 'decision support & controller', 'the hospice finance committee']",0.0,0.0,Bachelor,0.04166666666666667,130,"['finance', 'financial', 'audit', 'monthly', 'processes', 'management', 'budget', 'revenue', 'january', 'company', 'ï¼', 'city', 'state', 'annual', 'million', 'operations', 'prepared', 'managed', 'approximately', 'hospital']",0.003699384262484765,0.44306947623564563,0.008277528973380327
