ID,ID,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills
604,604,13,Master,0.9712230215827338,0.6,0.7625,2,0.62,0.2778939393939394,0.5647404839764552,"['organization', 'customer service']"
13,13,15,Associate,0.9781976744186046,0.7,0.78,3,0.54,0.34295553359683795,0.5647064275209119,"['communication', 'leadership', 'customer service']"
193,193,16,Associate,0.9631093544137023,0.7,0.6025,4,0.5800000000000001,0.35353968253968254,0.564622840203275,"['communication', 'organization', 'customer service', 'multitasking']"
605,605,17,Bachelor,0.9834469328140214,0.8,0.5,3,0.6,0.32088636363636364,0.5646106023723112,"['communication', 'organization', 'initiative']"
311,311,16,Associate,0.9795258620689655,1.0,0.18000000000000005,4,0.5800000000000001,0.3877082251082251,0.5642650537393641,"['communication', 'organization', 'customer service', 'flexibility']"
227,227,30,Associate,0.9651567944250871,0.7,0.34750000000000003,5,0.62,0.3821549873737373,0.5639121756546299,"['communication', 'creativity', 'organization', 'attention to detail', 'customer service']"
590,590,24,Master,0.9331742243436754,0.7,0.5475,2,0.62,0.32590145148968674,0.5638378578812735,"['creativity', 'organization']"
935,935,10,Bachelor,0.9835820895522388,0.7,0.825,3,0.6,0.24274380165289255,0.5636813494510916,"['communication', 'organization', 'initiative']"
236,236,19,Master,0.9403973509933775,0.7,0.6325000000000001,1,0.58,0.3469190340909091,0.5633654453266104,['professionalism']
277,277,24,Bachelor,0.9710467706013363,1.0,0.255,3,0.6,0.3357637134052388,0.5633337910817052,"['leadership', 'organization', 'initiative']"
931,931,30,Associate,0.9614485981308412,0.8,0.36,5,0.62,0.34363737373737374,0.5632360719342963,"['communication', 'leadership', 'customer service', 'decision making', 'interpersonal skills']"
85,85,10,Master,0.9844097995545658,0.6,0.5,4,0.7,0.2485662587412587,0.5630108575778341,"['communication', 'organization', 'customer service', 'initiative']"
274,274,19,Bachelor,0.9817258883248731,0.7,0.03749999999999998,4,0.64,0.4498014903129657,0.562863035926377,"['communication', 'leadership', 'customer service', 'initiative']"
966,966,15,Associate,0.9811616954474097,0.7,0.9075,2,0.5,0.3466319290465632,0.56285574825871,"['communication', 'customer service']"
540,540,19,Master,0.9806896551724138,0.8,0.6875,0,0.54,0.33242532467532465,0.5625465629198387,[]
214,214,13,Master,0.9595687331536388,0.7,0.645,2,0.62,0.28028850056193805,0.5625434234839453,"['communication', 'time management']"
763,763,32,Bachelor,0.9581218274111675,0.9,0.53,2,0.56,0.3320984848484848,0.5624417281956622,"['communication', 'time management']"
70,70,11,Master,0.963151207115629,1.0,0.5325,1,0.58,0.2689723320158103,0.562256820316306,['communication']
614,614,32,Associate,0.9867149758454107,1.0,0.43000000000000005,3,0.54,0.34845695592286496,0.5622085843614006,"['communication', 'adaptability', 'critical thinking']"
388,388,10,PhD,0.9564625850340136,0.7,0.6625,1,0.6399999999999999,0.24743506493506492,0.5621267779839207,['customer service']
428,428,17,Master,0.974477958236659,1.0,0.345,1,0.58,0.3271224961479199,0.5620845446680418,['organization']
450,450,4,Master,0.9368279569892473,0.9,0.64,1,0.4,0.51235,0.5613877956989248,['communication']
767,767,15,Master,0.9427480916030534,0.7,0.5349999999999999,1,0.58,0.37186488949646845,0.5613342760092459,['leadership']
202,202,18,Master,0.9671897289586305,0.8,0.5,1,0.58,0.3419783795749705,0.5613124867683541,['customer service']
47,47,15,Master,0.9616810877626699,0.9,0.47750000000000004,1,0.58,0.31795454545454543,0.5613044724126306,['organization']
338,338,33,Master,0.9502645502645503,0.7,0.13749999999999996,3,0.6599999999999999,0.39373199079401605,0.5608960522646598,"['communication', 'time management', 'customer service']"
726,726,10,Bachelor,0.9550321199143469,0.9,0.6675,3,0.6,0.2279100458365164,0.5606262257423896,"['time management', 'organization', 'customer service']"
472,472,11,Master,0.9812981298129813,0.8,0.22750000000000004,4,0.7,0.26580363636363635,0.560620903890389,"['communication', 'organization', 'customer service', 'interpersonal skills']"
791,791,17,Bachelor,0.9785407725321889,0.8,0.7525,1,0.52,0.33065686274509803,0.5603011360767483,['communication']
87,87,28,Associate,0.943864229765013,0.9,0.585,3,0.54,0.3378205492424242,0.5602325877492286,"['communication', 'leadership', 'customer service']"
891,891,16,Associate,0.982028241335045,0.9,0.5,2,0.5,0.40619146200334316,0.5600602627345075,"['organization', 'interpersonal skills']"
99,99,34,Associate,0.9827044025157232,0.9,0.91,1,0.45999999999999996,0.3224453955135773,0.5600040589056455,['organization']
407,407,10,Associate,0.9701739850869926,0.8,0.5,5,0.62,0.2829222027972028,0.5598940593478601,"['communication', 'leadership', 'organization', 'decision making', 'initiative']"
503,503,34,Master,0.9399441340782123,0.6,0.71,1,0.58,0.3426383399209486,0.5597859153841058,['communication']
304,304,29,Bachelor,0.9687943262411347,0.8,0.7375,1,0.52,0.3363004406307978,0.5595195648133529,['organization']
502,502,29,Bachelor,0.967849223946785,0.7,0.245,5,0.6799999999999999,0.3196466033966034,0.5591789034136595,"['communication', 'leadership', 'time management', 'organization', 'multitasking']"
455,455,11,Associate,0.9601181683899557,0.9,0.8075,3,0.54,0.2545634648370497,0.5591308562901105,"['communication', 'organization', 'initiative']"
874,874,7,PhD,0.9821605550049554,0.8,0.5,4,0.6699999999999999,0.2096612805798852,0.5591144396744611,"['communication', 'organization', 'customer service', 'professionalism']"
257,257,6,Master,0.9262899262899262,0.7,0.5175000000000001,1,0.45999999999999996,0.5356207233626589,0.5590652096377903,['organization']
936,936,28,Associate,0.9803030303030303,0.8,0.85,1,0.45999999999999996,0.3730751748251748,0.5589528554778554,['interpersonal skills']
453,453,18,Bachelor,0.9796650717703349,0.7,0.41000000000000003,3,0.6,0.36624603174603176,0.558840316700843,"['communication', 'teamwork', 'leadership']"
154,154,31,Master,0.9699331848552338,0.6,0.255,3,0.6599999999999999,0.37393414737436476,0.5586735626978327,"['communication', 'organization', 'customer service']"
963,963,27,Associate,0.9706927175843695,0.7,0.5,4,0.5800000000000001,0.3651515151515151,0.5586147263038915,"['communication', 'organization', 'attention to detail', 'customer service']"
114,114,16,Bachelor,0.9816887080366226,0.8,0.04249999999999998,5,0.6799999999999999,0.34718271103896103,0.5585736841153506,"['communication', 'teamwork', 'leadership', 'interpersonal skills', 'initiative']"
530,530,6,Master,0.953757225433526,0.7,0.77,5,0.62,0.22719860627177701,0.5585353044248857,"['communication', 'leadership', 'time management', 'organization', 'customer service']"
354,354,6,PhD,0.9856115107913669,0.8,0.7625,4,0.64,0.15695813397129188,0.5578985912705242,"['time management', 'organization', 'attention to detail', 'customer service']"
600,600,21,Bachelor,0.9744952178533475,0.7,0.14749999999999996,5,0.6799999999999999,0.34559197860962565,0.5578771153682224,"['communication', 'leadership', 'time management', 'organization', 'customer service']"
321,321,13,Bachelor,0.9438202247191011,1.0,0.72,1,0.52,0.2764724517906336,0.5573237580091002,['communication']
250,250,28,Bachelor,0.9661538461538461,0.9,0.5,2,0.56,0.32159609077790896,0.5570942118487574,"['leadership', 'organization']"
792,792,15,Associate,0.9215686274509804,0.9,0.13749999999999996,5,0.62,0.3770148051948052,0.5570113043035396,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']"
729,729,14,Associate,0.9664804469273743,0.8,0.71,2,0.5,0.36370129870129864,0.5567584343031271,"['time management', 'customer service']"
121,121,30,Bachelor,0.9469387755102041,0.9,0.5,2,0.56,0.3254439935064935,0.5563270756029685,"['communication', 'organization']"
6,6,16,Associate,0.9565217391304348,0.8,0.6025,3,0.54,0.3470492298399275,0.5560169428650217,"['communication', 'leadership', 'organization']"
77,77,16,Bachelor,0.9650145772594753,0.7,0.35750000000000004,2,0.56,0.43224896694214876,0.5559261478085922,"['customer service', 'interpersonal skills']"
499,499,11,Master,0.9569327731092437,1.0,0.12,3,0.6599999999999999,0.28065320417287626,0.5558892385627872,"['leadership', 'organization', 'initiative']"
268,268,11,Master,0.9701986754966887,0.7,0.99,0,0.54,0.24614980396961528,0.5558648087405536,[]
67,67,16,Bachelor,0.9552238805970149,0.9,0.825,0,0.48,0.3190274841437632,0.5557306333028305,[]
441,441,14,Master,0.9567827130852341,0.9,0.4175,1,0.58,0.32073490259740256,0.5556487420877441,['leadership']
59,59,6,Master,0.9831223628691983,0.8,0.7224999999999999,5,0.62,0.1897938689217759,0.5555003969634527,"['communication', 'leadership', 'organization', 'customer service', 'flexibility']"
764,764,7,Bachelor,0.9815303430079155,0.9,0.605,5,0.5900000000000001,0.2357111111111111,0.555366367634125,"['communication', 'leadership', 'creativity', 'organization', 'customer service']"
820,820,11,Master,0.9549878345498783,1.0,0.44499999999999995,1,0.58,0.275760217723453,0.5547268487720237,['communication']
273,273,18,Associate,0.9806949806949807,0.8,0.5575,3,0.54,0.3494032738095238,0.5546404802123552,"['communication', 'organization', 'customer service']"
435,435,10,Associate,0.934402332361516,1.0,0.785,3,0.54,0.22205519480519478,0.5545567916777101,"['communication', 'time management', 'organization']"
884,884,17,Bachelor,0.976913730255164,0.8,0.4425,3,0.6,0.3086173611111111,0.5545265813588498,"['leadership', 'organization', 'interpersonal skills']"
106,106,11,Bachelor,0.9547657512116317,0.7,0.9525,2,0.56,0.23249999999999998,0.5544765751211631,"['communication', 'customer service']"
39,39,12,Bachelor,0.9912663755458515,0.8,0.20999999999999996,5,0.6799999999999999,0.2732858481724461,0.5541123920063189,"['communication', 'leadership', 'problem-solving', 'organization', 'customer service']"
182,182,11,Master,0.9601659751037345,0.9,0.5,2,0.62,0.23316433908557194,0.553965899236045,"['communication', 'reliability']"
723,723,9,Master,0.9723837209302325,0.8,0.78,2,0.5900000000000001,0.208810989010989,0.55388166879632,"['communication', 'customer service']"
509,509,10,Bachelor,0.9792648444863337,0.8,0.5,4,0.64,0.23209803611023122,0.5535558952817028,"['communication', 'organization', 'interpersonal skills', 'initiative']"
373,373,11,Master,0.9552469135802469,0.6,0.88,1,0.58,0.25988111888111887,0.5534890270223602,['organization']
621,621,18,Bachelor,0.9450800915331807,0.7,0.5925,3,0.6,0.2975194805194805,0.5530138533091622,"['communication', 'critical thinking', 'reliability']"
319,319,9,PhD,0.9759358288770054,0.7,0.63,2,0.65,0.2076332288401254,0.5528835515397381,"['organization', 'customer service']"
656,656,15,Master,0.9660144181256437,1.0,0.07250000000000001,2,0.62,0.3360784632034632,0.5526749807736033,"['leadership', 'initiative']"
76,76,7,Master,0.9665338645418327,0.9,0.5,5,0.65,0.18649870867768595,0.552602999057489,"['leadership', 'analytical skills', 'organization', 'customer service', 'initiative']"
134,134,34,Bachelor,0.9746987951807229,0.7,0.42500000000000004,3,0.6,0.3399819214876033,0.5519644559643533,"['time management', 'customer service', 'multitasking']"
487,487,17,Master,0.9732977303070761,0.8,0.6275,0,0.54,0.3181313131313131,0.5515191669701016,[]
948,948,23,Associate,0.9806896551724138,0.6,0.6875,3,0.54,0.36026549586776857,0.5508986142775719,"['organization', 'customer service', 'interpersonal skills']"
255,255,18,Bachelor,0.9723600283486888,0.8,0.5,2,0.56,0.33161269722013526,0.5507198120009095,"['communication', 'organization']"
336,336,10,Master,0.9486725663716814,0.7,0.9125,0,0.54,0.2618181818181818,0.5506627111826228,[]
506,506,15,Bachelor,0.9728958630527818,0.7,0.7475,1,0.52,0.3352770562770563,0.550622703188395,['initiative']
967,967,7,Associate,0.9696969696969697,0.7,0.685,7,0.61,0.2369025974025974,0.5505404761904762,"['communication', 'leadership', 'problem-solving', 'organization', 'customer service', 'interpersonal skills', 'multitasking']"
184,184,11,Bachelor,0.9552429667519181,1.0,0.5449999999999999,2,0.56,0.25484172077922074,0.5504768129089581,"['communication', 'organization']"
228,228,18,Associate,0.9550321199143469,0.5,0.6675,2,0.5,0.46052272727272725,0.5504100301732529,"['communication', 'time management']"
217,217,21,Bachelor,0.9624352331606217,0.6,0.5700000000000001,3,0.6,0.3235064935064935,0.5502954713680102,"['teamwork', 'problem-solving', 'customer service']"
924,924,19,Bachelor,0.9625292740046838,0.7,0.5675,3,0.6,0.28943722943722944,0.5498340962316371,"['communication', 'customer service', 'reliability']"
440,440,13,Bachelor,0.983453981385729,0.8,0.08250000000000002,5,0.6799999999999999,0.30394886363636364,0.549780057229482,"['communication', 'leadership', 'organization', 'decision making', 'initiative']"
773,773,7,Master,0.9716535433070866,0.8,0.9125,3,0.57,0.17735851648351647,0.5496229092757635,"['communication', 'organization', 'attention to detail']"
292,292,11,Bachelor,0.9765853658536585,0.8,0.5,4,0.64,0.21956878306878305,0.5495291715060008,"['leadership', 'organization', 'customer service', 'initiative']"
922,922,15,Associate,0.9791976225854383,0.9,0.8175,1,0.45999999999999996,0.3180643668831169,0.5490890723234789,['adaptability']
669,669,11,Master,0.9745370370370371,0.9,0.5800000000000001,1,0.58,0.2386312809917355,0.5490430880012244,['initiative']
740,740,17,Associate,0.9598965071151359,1.0,0.5675,2,0.5,0.32084991621281944,0.5489946255753594,"['organization', 'initiative']"
192,192,6,Associate,0.9737876802096985,0.9,0.5925,6,0.54,0.28744814340588987,0.5488632110427368,"['communication', 'teamwork', 'organization', 'customer service', 'decision making', 'interpersonal skills']"
167,167,39,PhD,0.9662802950474183,1.0,0.12749999999999995,0,0.6,0.33158333333333334,0.5488530295047418,[]
454,454,11,Associate,0.9798488664987406,1.0,0.515,3,0.54,0.277582615629984,0.5487596713388693,"['organization', 'customer service', 'initiative']"
853,853,24,Associate,0.9428571428571428,0.7,0.925,2,0.5,0.30613101604278076,0.5486250190985485,"['organization', 'customer service']"
653,653,8,Bachelor,0.9695121951219512,1.0,0.86,3,0.54,0.16536755952380952,0.5485614873693381,"['organization', 'critical thinking', 'decision making']"
62,62,16,Associate,0.9675850891410048,0.5,0.9575,2,0.5,0.35330776515151513,0.548500838459555,"['communication', 'organization']"
371,371,11,Master,0.9794117647058823,0.6,0.5,3,0.6599999999999999,0.2551218708827404,0.5484777377354102,"['communication', 'organization', 'initiative']"
667,667,10,Master,0.980106100795756,0.9,0.615,1,0.58,0.22318130553656865,0.5484650017405461,['organization']
549,549,17,Associate,0.9768292682926829,0.8,0.44999999999999996,1,0.45999999999999996,0.4714890476190476,0.5481296411149825,['organization']
180,180,8,Master,0.9331550802139037,0.8,0.63,4,0.64,0.18561454545454545,0.547999871657754,"['communication', 'organization', 'interpersonal skills', 'flexibility']"
761,761,10,Master,0.96045197740113,0.9,0.2875,3,0.6599999999999999,0.23013481518481516,0.5478356422955575,"['communication', 'leadership', 'organization']"
979,979,18,Associate,0.9848942598187311,0.9,0.5,2,0.5,0.36410081053698073,0.5477196691429673,"['creativity', 'organization']"
978,978,9,Master,0.9634591961023142,0.8,0.4475,4,0.67,0.19457111436950147,0.5474672539210819,"['time management', 'customer service', 'critical thinking', 'decision making']"
516,516,11,Bachelor,0.97,0.6,0.75,3,0.6,0.25019016697588126,0.5470570500927643,"['leadership', 'analytical skills', 'organization']"
246,246,8,Master,0.9607655502392345,1.0,0.5,3,0.6,0.20186347402597404,0.5466355972317156,"['communication', 'organization', 'flexibility']"
456,456,9,Bachelor,0.9558404558404558,0.8,0.745,2,0.53,0.28172348484848486,0.546601091038591,"['leadership', 'initiative']"
333,333,31,Associate,0.9665738161559888,0.7,0.7050000000000001,2,0.5,0.36359615384615385,0.546236227769445,"['communication', 'organization']"
686,686,12,Associate,0.974320241691843,0.8,0.845,2,0.5,0.2804278996865204,0.5460603940751404,"['communication', 'organization']"
751,751,9,Associate,0.9747899159663865,0.8,0.7150000000000001,5,0.5900000000000001,0.20332931145431143,0.5459777850329322,"['communication', 'teamwork', 'analytical skills', 'attention to detail', 'customer service']"
359,359,24,Bachelor,0.9296969696969697,0.9,0.4375,2,0.56,0.31695158102766796,0.5458051712779974,"['communication', 'leadership']"
297,297,8,Bachelor,0.9712556732223904,0.8,0.8475,4,0.5800000000000001,0.17202727272727272,0.545483749140421,"['leadership', 'organization', 'attention to detail', 'initiative']"
287,287,40,Bachelor,0.966796875,0.9,0.5,2,0.56,0.2822229845626072,0.5453465828687821,"['communication', 'organization']"
684,684,14,Associate,0.9645203679369251,1.0,0.5974999999999999,2,0.5,0.2967219387755102,0.5452186184263456,"['communication', 'leadership']"
269,269,5,Associate,0.9834983498349835,0.7,0.22750000000000004,5,0.47,0.5529294799850356,0.544978678979009,"['communication', 'organization', 'customer service', 'interpersonal skills', 'initiative']"
977,977,30,Master,0.9752168525402726,0.7,0.48250000000000004,1,0.58,0.32349285714285714,0.5448195423968843,['attention to detail']
929,929,7,Bachelor,0.9824561403508771,0.7,0.9325,5,0.5900000000000001,0.15760568003425146,0.5447773180453632,"['communication', 'leadership', 'organization', 'customer service', 'initiative']"
325,325,9,Bachelor,0.9423076923076923,1.0,0.5,3,0.5700000000000001,0.24160753532182103,0.5447130298273156,"['time management', 'organization', 'multitasking']"
681,681,20,Associate,0.9132492113564669,0.8,0.915,1,0.45999999999999996,0.32584677419354835,0.5445789533937111,['organization']
953,953,10,Master,0.9776223776223776,0.8,0.7125,1,0.58,0.2116815684315684,0.5445167082917082,['decision making']
548,548,15,Master,0.9683350357507661,0.8,0.05249999999999999,3,0.6599999999999999,0.3278330241187384,0.5444334108106981,"['communication', 'organization', 'interpersonal skills']"
382,382,24,Master,0.9741480611045829,0.4,0.37250000000000005,3,0.6599999999999999,0.3523705533596838,0.5443759721183634,"['teamwork', 'leadership', 'customer service']"
299,299,18,Associate,0.9717171717171718,1.0,0.025000000000000022,5,0.62,0.322214025974026,0.544335924963925,"['communication', 'teamwork', 'organization', 'customer service', 'interpersonal skills']"
136,136,9,Master,0.9788484136310224,0.8,0.37250000000000005,3,0.63,0.25656658795749704,0.5441048177503514,"['leadership', 'organization', 'initiative']"
445,445,11,Master,0.9548755186721992,0.9,0.5,1,0.58,0.2552286255411255,0.5440561395295576,['organization']
218,218,21,Master,0.9525504151838672,0.6,0.39249999999999996,2,0.62,0.3384422579887218,0.5440377189150032,"['communication', 'leadership']"
882,882,13,Associate,0.9682926829268292,0.8,0.525,3,0.54,0.32894696969696974,0.5440133592017738,"['communication', 'leadership', 'customer service']"
504,504,2,Master,0.9566265060240964,1.0,0.5375,2,0.38,0.4741711229946524,0.5436639875008054,"['organization', 'interpersonal skills']"
939,939,35,Associate,0.9673469387755103,0.7,0.11250000000000004,5,0.62,0.3922181818181818,0.5436501484230055,"['problem-solving', 'time management', 'organization', 'attention to detail', 'interpersonal skills']"
305,305,19,Master,0.9698324022346368,0.7,0.26249999999999996,2,0.62,0.34117383436235893,0.5435853905321714,"['leadership', 'organization']"
12,12,8,Master,0.9727272727272728,1.0,0.85,1,0.52,0.1768801652892562,0.5433367768595041,['organization']
320,320,43,PhD,0.9482102056359483,0.6,0.5,0,0.6,0.327788614298323,0.5431576048530917,[]
836,836,20,Associate,0.971709717097171,1.0,0.4675,2,0.5,0.32974431818181815,0.5428442671642626,"['communication', 'customer service']"
555,555,21,Bachelor,0.945823927765237,0.6,0.6074999999999999,2,0.56,0.34487878787878784,0.5427960291401601,"['leadership', 'customer service']"
500,500,14,Associate,0.9553314121037464,0.8,0.765,2,0.5,0.30215476190476187,0.5426795697818032,"['communication', 'leadership']"
915,915,15,Bachelor,0.9794608472400513,0.7,0.5525,2,0.56,0.3179852736549165,0.5425916668204802,"['customer service', 'critical thinking']"
840,840,7,Bachelor,0.9659574468085106,0.9,0.7375,4,0.55,0.2051915584415584,0.5419032122133187,"['communication', 'leadership', 'customer service', 'initiative']"
519,519,15,Bachelor,0.9845070422535211,0.8,0.725,0,0.48,0.32945256916996046,0.5417864749763404,[]
593,593,9,Master,0.932067932067932,0.7,0.5,4,0.67,0.2010131874298541,0.5415107494357494,"['communication', 'leadership', 'organization', 'interpersonal skills']"
421,421,13,Associate,0.9777777777777777,0.7,0.85,2,0.5,0.29432926829268297,0.5410765582655827,"['communication', 'critical thinking']"
414,414,9,Master,0.9686940966010733,0.9,0.5,2,0.5900000000000001,0.22691409090909093,0.5409436369328346,"['communication', 'customer service']"
582,582,11,Bachelor,0.9486652977412731,0.7,0.7175,2,0.56,0.2668349056603773,0.5406670014722406,"['communication', 'flexibility']"
5,5,10,Bachelor,0.9838107098381071,1.0,0.49250000000000005,2,0.56,0.2297077922077922,0.5405434086461485,"['leadership', 'customer service']"
16,16,12,Associate,0.9361702127659575,0.5,0.9725,3,0.54,0.27696858546858544,0.5399575969171714,"['problem-solving', 'organization', 'customer service']"
981,981,9,Bachelor,0.9598145285935085,0.8,0.8825000000000001,2,0.53,0.2122440476190476,0.5399046671450651,"['communication', 'organization']"
772,772,14,Master,0.9788639365918098,0.6,0.6074999999999999,1,0.58,0.2975608919382504,0.5399046612406561,['organization']
172,172,9,Bachelor,0.9511323003575686,1.0,0.40249999999999997,3,0.5700000000000001,0.25475649350649354,0.5397901780877049,"['communication', 'organization', 'critical thinking']"
757,757,16,Associate,0.98,0.7,0.625,2,0.5,0.36158597883597887,0.5389757936507936,"['communication', 'customer service']"
38,38,13,Associate,0.9758522727272727,0.7,0.74,3,0.54,0.27024864864864867,0.5386598218673219,"['communication', 'organization', 'attention to detail']"
22,22,23,Associate,0.9695550351288056,0.6,0.5,4,0.5800000000000001,0.3301750483558994,0.5380080180196504,"['communication', 'organization', 'customer service', 'decision making']"
480,480,12,Bachelor,0.9833333333333333,0.7,0.5,3,0.6,0.26443438343834386,0.5376636483648365,"['organization', 'customer service', 'decision making']"
165,165,30,Master,0.9493801652892562,1.0,0.07999999999999996,1,0.58,0.3414754655721637,0.5373806562005747,['initiative']
847,847,5,Master,0.9748031496062992,0.8,0.9125,4,0.55,0.16200147306397306,0.5373307568798219,"['communication', 'time management', 'customer service', 'professionalism']"
203,203,30,Master,0.966120218579235,0.6,0.21250000000000002,3,0.6599999999999999,0.3160954545454545,0.5366906582215598,"['communication', 'leadership', 'organization']"
778,778,16,Master,0.9154929577464789,0.5,0.725,1,0.58,0.2996051329622758,0.5359308356633307,['communication']
364,364,7,Master,0.967032967032967,0.7,0.6799999999999999,4,0.61,0.18997014925373135,0.5356943414794161,"['communication', 'time management', 'attention to detail', 'customer service']"
687,687,15,Bachelor,0.9423298731257209,0.8,0.3325,2,0.56,0.3461669421487603,0.5353330699572002,"['communication', 'leadership']"
609,609,26,Master,0.9628378378378378,0.6,0.28,2,0.62,0.3426444594366672,0.5350771216147839,"['customer service', 'professionalism']"
682,682,19,Associate,0.9706293706293706,0.7,0.7125,2,0.5,0.32250772727272725,0.5350652552447552,"['communication', 'organization']"
961,961,10,Master,0.9827411167512691,0.8,0.03749999999999998,4,0.7,0.24258194186765614,0.5347986942354237,"['communication', 'creativity', 'organization', 'interpersonal skills']"
360,360,28,Master,0.9352380952380952,0.7,0.5,0,0.54,0.3500714285714286,0.534545238095238,[]
81,81,40,Bachelor,0.9748743718592965,1.0,0.51,0,0.48,0.313317103432282,0.5344825682156142,[]
566,566,14,Associate,0.9785407725321889,0.5,0.7525,3,0.54,0.3161523156089193,0.5339497719358947,"['communication', 'organization', 'customer service']"
505,505,8,Bachelor,0.9572107765451664,0.5,0.9225,4,0.5800000000000001,0.2126172806785052,0.5337562618580682,"['analytical skills', 'attention to detail', 'customer service', 'critical thinking']"
538,538,7,Master,0.9772382397572079,1.0,0.8525,1,0.49,0.1823145933014354,0.5336682019661514,['leadership']
851,851,12,Master,0.9584382871536524,0.7,0.515,1,0.58,0.28045215311004784,0.5334794746483795,['organization']
91,91,7,Master,0.9817415730337079,0.8,0.72,3,0.57,0.184207336523126,0.5334363582603086,"['communication', 'organization', 'decision making']"
905,905,27,Master,0.9632606199770379,0.6,0.3225,2,0.62,0.32116060606060604,0.5329242438158857,"['communication', 'organization']"
554,554,4,Bachelor,0.9354066985645932,0.9,0.41000000000000003,3,0.42,0.46413581333920323,0.5317814138582202,"['communication', 'organization', 'decision making']"
201,201,17,Associate,0.9815789473684211,0.7,0.6,2,0.5,0.3445781818181818,0.5315313492822966,"['customer service', 'reliability']"
878,878,7,Bachelor,0.9503424657534246,1.0,0.96,2,0.47000000000000003,0.1743147804576376,0.5313286807126337,"['communication', 'leadership']"
367,367,15,Bachelor,0.9853932584269663,0.8,0.275,2,0.56,0.33602588383838383,0.5308470909942118,"['communication', 'organization']"
210,210,14,Bachelor,0.9528178243774574,0.8,0.5925,1,0.52,0.29378571428571426,0.53066749672346,['communication']
785,785,12,Bachelor,0.9762773722627738,0.8,0.87,0,0.48,0.24573684210526314,0.5303487898578564,[]
949,949,33,Bachelor,0.96398891966759,0.6,0.6950000000000001,1,0.52,0.31910596649727085,0.5296306819159402,['communication']
925,925,8,Bachelor,0.9591457753017641,0.9,0.5,4,0.5800000000000001,0.20543962585034015,0.5295464652852785,"['communication', 'leadership', 'organization', 'customer service']"
697,697,22,Bachelor,0.9730820995962315,0.6,0.6425000000000001,1,0.52,0.33317164179104475,0.5295097024969366,['leadership']
864,864,7,Master,0.9636752136752137,0.7,0.6699999999999999,4,0.61,0.17293686868686867,0.5292485819735819,"['communication', 'leadership', 'attention to detail', 'initiative']"
610,610,22,Associate,0.9619326500732064,0.7,0.7925,1,0.45999999999999996,0.3312590062111801,0.5288209668706747,['customer service']
349,349,12,Master,0.9633123689727463,0.9,0.11499999999999999,2,0.62,0.27524720893141946,0.5284053995767005,"['time management', 'organization']"
238,238,18,Associate,0.9830713422007256,0.6,0.4325,3,0.54,0.3683416193181818,0.5280596200155272,"['communication', 'leadership', 'customer service']"
56,56,22,Bachelor,0.9521604938271605,0.6,0.5,2,0.56,0.32812108479755536,0.5276523748219827,"['communication', 'leadership']"
96,96,15,Bachelor,0.943683409436834,0.6,0.8575,0,0.48,0.318278293135436,0.5276018288843142,[]
310,310,17,Master,0.9546436285097192,0.7,0.18500000000000005,2,0.62,0.318151287309182,0.5274097490437265,"['organization', 'customer service']"
771,771,23,Other,0.946031746031746,0.7,0.2875,5,0.56,0.36637351778656124,0.5272652299391429,"['communication', 'time management', 'organization', 'customer service', 'critical thinking']"
483,483,12,Master,0.96353591160221,0.7,0.23750000000000004,2,0.62,0.29581386748844374,0.5268477514067541,"['communication', 'interpersonal skills']"
266,266,13,Bachelor,0.9890981169474727,0.7,0.5,2,0.56,0.27859056660638937,0.5264869816766641,"['organization', 'flexibility']"
648,648,35,Associate,0.9360189573459716,0.9,0.5549999999999999,1,0.45999999999999996,0.3439271749755621,0.5262800482272658,['customer service']
701,701,15,Associate,0.9831730769230769,0.7,0.54,2,0.5,0.3461031941031941,0.5261482659232659,"['communication', 'customer service']"
57,57,10,Bachelor,0.9785407725321889,0.7,0.7525,1,0.52,0.24842951251646903,0.5256329310081596,['customer service']
434,434,7,Other,0.9925768822905621,0.8,0.14249999999999996,3,0.38999999999999996,0.5863805194805195,0.525421844073212,"['communication', 'problem-solving', 'interpersonal skills']"
765,765,12,Associate,0.9585365853658536,0.6,0.44999999999999996,4,0.5800000000000001,0.30855810855810856,0.525421091104018,"['communication', 'time management', 'organization', 'customer service']"
103,103,9,Master,0.9755671902268761,0.8,0.5,2,0.5900000000000001,0.20544505494505494,0.5251902355062041,"['analytical skills', 'organization']"
982,982,5,Bachelor,0.9822485207100592,0.9,0.7675,5,0.53,0.16059913419913419,0.5251545923307461,"['leadership', 'organization', 'customer service', 'interpersonal skills', 'professionalism']"
674,674,16,Associate,0.9798927613941019,0.8,0.635,1,0.45999999999999996,0.32962774725274724,0.5243776003152343,['time management']
752,752,9,Master,0.9483627204030227,0.9,0.515,1,0.55,0.22574285714285713,0.5240591291831594,['communication']
316,316,11,Master,0.9716088328075709,0.9,0.12250000000000005,2,0.62,0.255200385551948,0.5239709989463415,"['organization', 'customer service']"
78,78,13,Bachelor,0.9770114942528736,0.9,0.10750000000000004,3,0.6,0.2822604303908652,0.523129278542547,"['communication', 'organization', 'customer service']"
